name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
"Diet Clinic Faridabad, Weight Loss Centre, Diet Planner in Faridabad- Dietclinic",096430 02044,,"House no, 2451, Sector 16 Rd, opp. Sagar Cinema, Sector 16A, Sector 16, Faridabad, Haryana 121012",Faridabad,India,Nutritionist,3.3,3,"https://www.google.com/maps/place/Diet+Clinic+Faridabad,+Weight+Loss+Centre,+Diet+Planner+in+Faridabad-+Dietclinic/@28.4298805,77.2964038,17z/data=!3m1!4b1!4m6!3m5!1s0x390d19a900000075:0x2722b75cf8d38957!8m2!3d28.4298805!4d77.2964038!16s%2Fg%2F11bbwnvzhj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.dietclinic.in/,poor_seo,58,Title too short; No meta description; No schema markup; No canonical tag
Dietitian Ishita Kaul,096509 00362,,"1st Floor, building no. 11, BPTP Elite Floors, E 15, Sector 85, Faridabad, Haryana 121007",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/Dietitian+Ishita+Kaul/@28.4046619,77.3552316,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd7999887db1:0xf333c2d9407098ae!8m2!3d28.4046619!4d77.3552316!16s%2Fg%2F11x95dml58?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Eat without Guilt,,,"21, Block P, New Industrial Twp 5, New Industrial Township, Faridabad, Haryana 121001",Faridabad,India,Dietitian,5.0,5,"https://www.google.com/maps/place/Eat+without+Guilt/@28.398947,77.3015853,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdde398ec6111:0xc6668b3bfcd1e664!8m2!3d28.398947!4d77.3015853!16s%2Fg%2F11ny0ddxwy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dietician Rhitika Sharma - Best Dietician in Faridabad and lifestyle management,,,"Sarvodaya Hospital, YMCA Rd, Sector 8, Faridabad, Haryana 121006",Faridabad,India,Dietitian,5.0,5,"https://www.google.com/maps/place/Dietician+Rhitika+Sharma+-+Best+Dietician+in+Faridabad+and+lifestyle+management/@28.3678882,77.3359489,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd51040c5277:0x6b6143fc4741e4fc!8m2!3d28.3678882!4d77.3359489!16s%2Fg%2F11vr1r_y16?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Faridabad (Haryana),,,"no. 29, Gali No. 8, Bharat Colony, Sector 87, Neharpar Faridabad, Faridabad, Haryana 121014",Faridabad,India,Nutritionist,3.3,3,"https://www.google.com/maps/place/Faridabad+(Haryana)/@28.4216205,77.3390062,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd7db5bd2fd3:0x426ac4b93c7555f3!8m2!3d28.4216205!4d77.3390062!16s%2Fg%2F11tcjc_tfj?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Online Dietitian in India - Dr.Parul Patni,087438 19553,,"1996, Faridabad Rd, Sector 9, Faridabad, Haryana 121006",Faridabad,India,Nutritionist,5.0,5,"https://www.google.com/maps/place/Online+Dietitian+in+India+-+Dr.Parul+Patni/@28.3715628,77.3341563,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc886bbd9d99:0xe6278b093b634157!8m2!3d28.3715628!4d77.3341563!16s%2Fg%2F11f0k_2xbt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dietitian Puneeta,,,"Sainik Colony, Sector 49, Faridabad, Haryana 121001",Faridabad,India,Nutritionist,,,"https://www.google.com/maps/place/Dietitian+Puneeta/@28.3986904,77.2738322,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdf5be9dfa37f:0xd12dce48d34012b8!8m2!3d28.3986904!4d77.2738322!16s%2Fg%2F11z1t607dt?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Coach Meenu Soni | Weight loss and Transformation Specialist Herbalife Independent Distributor,,,"Bptp Discovery Park, Sector 80, Faridabad, Haryana 121101",Faridabad,India,Weight loss service,5.0,5,"https://www.google.com/maps/place/Coach+Meenu+Soni+%7C+Weight+loss+and+Transformation+Specialist+Herbalife+Independent+Distributor/@28.3753139,77.3506853,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd26bcb2f6a5:0x5aced2d3d8d81691!8m2!3d28.3753139!4d77.3506853!16s%2Fg%2F11yqdh1b89?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://meenusoni.com/,poor_seo,58,Title too short; No meta description; No schema markup; No canonical tag
Nidhi Parashar,097114 02091,,"The Pranayam, Sector 82, Faridabad, Haryana 121007",Faridabad,India,Dietitian,5.0,5,"https://www.google.com/maps/place/Nidhi+Parashar/@28.3967877,77.3571614,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdcdd3e779f05:0x2dbc2acae28473d6!8m2!3d28.3967877!4d77.3571614!16s%2Fg%2F11b632lk2h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Health & Nutrition e.Clinic,090158 86142,,"Villa No. C, 42, NCR, RPS Green Valley, Sector 42, Faridabad, Delhi, Haryana 121010",Faridabad,India,Dietitian,5.0,5,"https://www.google.com/maps/place/Health+%26+Nutrition+e.Clinic/@28.4713439,77.2981755,17z/data=!3m1!4b1!4m6!3m5!1s0x390ce72d54cb88af:0xf4c479f535f27a49!8m2!3d28.4713439!4d77.2981755!16s%2Fg%2F11t0r7j5ds?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Dare & Diet,,,"176 shop no -1, Sector 18, Housing Board Colony, Old Faridabad, Faridabad, Haryana 121002",Faridabad,India,Health consultant,4.9,4,"https://www.google.com/maps/place/Dare+%26+Diet/@28.4203197,77.314209,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdd55caab2cbf:0x3a0100abd9d6843b!8m2!3d28.4203197!4d77.314209!16s%2Fg%2F11h0v1xj62?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
"Diet Clinic Faridabad sector 16, dietician Sheela SEHARAWAT & Bhawana sachan, Weight Loss Clinic",080108 88222,,"House no, 2451, Sector 16 Rd, opp. Sagar Cinema, Sector 16A, Faridabad, Haryana 121002",Faridabad,India,Nutritionist,5.0,5,"https://www.google.com/maps/place/Diet+Clinic+Faridabad+sector+16,+dietician+Sheela+SEHARAWAT+%26+Bhawana+sachan,+Weight+Loss+Clinic/@28.4022447,77.3189181,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdea75917e171:0x6c5853cd41b048ef!8m2!3d28.4022447!4d77.3189181!16s%2Fg%2F1pty3m83r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.dietclinic.in/,poor_seo,58,Title too short; No meta description; No schema markup; No canonical tag
Ambika weight loss program by Mukta Bhatia,079824 89990,,"V19, nearby kalka public school, Sector 76, Faridabad, Haryana 121006",Faridabad,India,Nutritionist,5.0,5,"https://www.google.com/maps/place/Ambika+weight+loss+program+by+Mukta+Bhatia/@28.3695116,77.3534391,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdc98942ecdd7:0x68cf45fc9b56438a!8m2!3d28.3695116!4d77.3534391!16s%2Fg%2F11tx_yygbm?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Niharika Arora Clinical Nutritionist,,,"72 , basement, SCF 71, near HDFC Bank, Main Market, Sector 15, Faridabad, Haryana 121007",Faridabad,India,Nutritionist,5.0,5,"https://www.google.com/maps/place/Niharika+Arora+Clinical+Nutritionist/@28.395416,77.3220015,17z/data=!3m1!4b1!4m6!3m5!1s0x390cddbdf145abc5:0xa02859ed15717d00!8m2!3d28.395416!4d77.3220015!16s%2Fg%2F11yw2d28rz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
NUTRIAPT HEALTHCARE PVT LTD,093118 94479,,"213, Sector 21C, Faridabad, Haryana 121012",Faridabad,India,Nutritionist,4.8,4,"https://www.google.com/maps/place/NUTRIAPT+HEALTHCARE+PVT+LTD/@28.4336705,77.29653,17z/data=!3m1!4b1!4m6!3m5!1s0x390cdde512b25e2d:0xc9201c150a396c4e!8m2!3d28.4336705!4d77.29653!16s%2Fg%2F11cn9jz8_l?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
